lamda	 Trans	 TransPhase	 Ref	 RefPhase
800.000010 3.092833e-09 -157.432023 1.000000 -100.282022 
802.000010 3.236492e-09 -157.916869 1.000000 -100.684948 
804.000010 3.388829e-09 -158.400042 1.000000 -101.086609 
806.000010 3.550420e-09 -158.881566 1.000000 -101.487024 
808.000010 3.721881e-09 -159.361465 1.000000 -101.886217 
810.000010 3.903876e-09 -159.839763 1.000000 -102.284207 
812.000010 4.097117e-09 -160.316485 1.000000 -102.681016 
814.000010 4.302368e-09 -160.791653 1.000000 -103.076665 
816.000010 4.520452e-09 -161.265292 1.000000 -103.471174 
818.000010 4.752252e-09 -161.737425 1.000000 -103.864564 
820.000010 4.998718e-09 -162.208075 1.000000 -104.256855 
822.000010 5.260872e-09 -162.677265 1.000000 -104.648067 
824.000010 5.539814e-09 -163.145019 1.000000 -105.038222 
826.000010 5.836728e-09 -163.611359 1.000000 -105.427339 
828.000010 6.152887e-09 -164.076308 1.000000 -105.815438 
830.000010 6.489666e-09 -164.539889 1.000000 -106.202539 
832.000010 6.848544e-09 -165.002124 1.000000 -106.588662 
834.000010 7.231117e-09 -165.463037 1.000000 -106.973828 
836.000010 7.639104e-09 -165.922648 1.000000 -107.358055 
838.000010 8.074362e-09 -166.380982 1.000000 -107.741364 
840.000010 8.538893e-09 -166.838060 1.000000 -108.123774 
842.000010 9.034860e-09 -167.293904 1.000000 -108.505306 
844.000010 9.564598e-09 -167.748538 1.000000 -108.885978 
846.000010 1.013063e-08 -168.201981 1.000000 -109.265811 
848.000010 1.073569e-08 -168.654258 1.000000 -109.644824 
850.000010 1.138271e-08 -169.105390 1.000000 -110.023037 
852.000010 1.207490e-08 -169.555400 1.000000 -110.400470 
854.000010 1.281570e-08 -170.004308 1.000000 -110.777141 
856.000010 1.360885e-08 -170.452138 1.000000 -111.153072 
858.000010 1.445840e-08 -170.898911 1.000000 -111.528281 
860.000010 1.536873e-08 -171.344650 1.000000 -111.902789 
862.000010 1.634460e-08 -171.789376 1.000000 -112.276615 
864.000010 1.739116e-08 -172.233112 1.000000 -112.649778 
866.000010 1.851400e-08 -172.675880 1.000000 -113.022300 
868.000010 1.971920e-08 -173.117702 1.000000 -113.394200 
870.000010 2.101333e-08 -173.558601 1.000000 -113.765497 
872.000010 2.240356e-08 -173.998598 1.000000 -114.136212 
874.000010 2.389766e-08 -174.437716 1.000000 -114.506366 
876.000010 2.550409e-08 -174.875978 1.000000 -114.875978 
878.000010 2.723203e-08 -175.313406 1.000000 -115.245068 
880.000010 2.909151e-08 -175.750023 1.000000 -115.613659 
882.000010 3.109339e-08 -176.185851 1.000000 -115.981769 
884.000010 3.324956e-08 -176.620914 1.000000 -116.349420 
886.000010 3.557292e-08 -177.055234 1.000000 -116.716633 
888.000010 3.807757e-08 -177.488835 1.000000 -117.083429 
890.000010 4.077887e-08 -177.921739 1.000000 -117.449829 
892.000010 4.369359e-08 -178.353971 1.000000 -117.815854 
894.000010 4.684002e-08 -178.785554 1.000000 -118.181527 
896.000010 5.023816e-08 -179.216512 1.000000 -118.546869 
898.000010 5.390983e-08 -179.646868 1.000000 -118.911902 
900.000010 5.787891e-08 179.923352 1.000000 -119.276648 
902.000010 6.217151e-08 179.494125 1.000000 -119.641130 
904.000010 6.681622e-08 179.065425 1.000000 -120.005371 
906.000010 7.184432e-08 178.637228 1.000000 -120.369394 
908.000010 7.729007e-08 178.209509 1.000000 -120.733222 
910.000010 8.319105e-08 177.782242 1.000000 -121.096878 
912.000010 8.958844e-08 177.355402 1.000000 -121.460387 
